,gameId,win,diffLevel,diffKill,diffTower,diffDragon,diffWinrate
2284,4234949834,0,-4,-5,-1,-1,-3.35
2285,4234056418,0,-5,-9,-4,-2,11.9
2286,4220005529,1,-1,0,0,0,-1.86
2287,4219982061,1,4,13,0,0,9.14
2288,4219873906,1,3,6,-1,0,-5.74
2289,4219848197,1,1,4,1,0,8.25
2290,4219794168,0,-1,3,-1,0,-4.09
2291,4216047033,0,0,-3,-1,-2,-3.24
2292,4213803020,0,-6,-12,-2,-2,10.17
2293,4213490917,0,-9,-27,-4,0,-11.53
2294,4213356364,0,3,6,1,0,-2.54
2295,4212188200,1,-2,1,-1,0,3.7
2296,4212122163,0,-2,-2,1,-2,8.35
2297,4210708604,0,0,2,1,-2,9.81
2298,4210188822,0,-2,-4,-2,-2,-2.7
2299,4209235235,1,2,2,2,-2,0.49
2300,4209039665,0,-4,-7,0,-1,-4.51
2301,4207955500,1,1,7,2,0,-3.82
2302,4207527297,0,-5,-10,-4,-2,-0.78
2303,4207113410,1,-4,-8,-1,-2,13.57
2304,4205956040,0,-3,-6,0,-1,-4.21
2305,4205592142,1,4,9,3,0,-4.94
2306,4205511280,0,-4,-7,-2,-2,-10.86
2307,4205464475,0,-1,2,-1,1,0.54
2308,4202650468,1,0,6,1,-1,-14.25
2309,4202614827,0,-3,-15,-3,0,-3.95
2310,4202613183,1,3,3,0,-1,-6.96
2311,4202620187,1,5,3,3,-1,9.43
2312,4202536604,0,2,3,4,-1,-0.64
2313,4197776710,0,-6,-12,-4,0,8.34
2314,4197785789,0,-7,-28,-3,0,-3.5
2315,4197794192,1,2,8,0,0,-0.47
2316,4197723338,0,1,5,-3,0,-4.7
2317,4197722315,0,-3,-11,-2,0,-26.57
2318,4197519802,0,-2,2,1,0,-14.32
2319,4197487573,0,0,-2,-1,0,-5.7
2320,4255894717,1,-1,3,1,2,-6.48
2321,4255701728,0,-15,-15,-7,-1,0.96
2322,4254537772,1,9,10,2,2,0.55
2323,4252929021,1,7,15,-2,2,-18.89
2324,4251901230,1,0,0,1,-2,1.4
2325,4246968547,0,0,1,0,0,8.89
2326,4244320120,0,-1,1,0,2,-10.31
2327,4243347415,1,2,1,-1,-2,2.55
2328,4237919902,0,-4,-9,-2,-2,-3.64
2329,4237860950,1,3,6,1,-1,15.43
2330,4231141512,0,1,1,0,0,-1.3
2331,4229658474,0,0,8,-2,1,1.66
2332,4228642631,1,9,14,5,2,9.57
2333,4226858001,0,-2,-4,0,-2,-13.55
2334,4226161165,1,0,-3,-2,-1,-9.35
2335,4226027327,0,-2,-13,-3,-2,1.65
2336,4225305399,1,-1,1,-2,-2,13.25
2337,4225179428,0,-5,-6,-1,-1,5.79
2338,4251547432,0,-1,-3,0,0,-0.15
2339,4251368413,0,2,2,-1,1,-19.89
2340,4239640703,1,1,4,0,0,-4.11
2341,4226341586,0,1,-5,0,2,-2.03
2342,4225263265,1,2,0,0,2,-15.73
2343,4224411181,1,1,-2,0,0,-23.13
2344,4224300115,0,-1,-1,1,0,2
2345,4222730410,0,-2,-5,-2,0,3.56
2346,4222613796,0,-6,-7,-3,0,0.88
2347,4222503153,0,-2,-6,0,-2,-2.73
2348,4221774803,1,1,2,-1,1,-12.92
2349,4221681560,0,-4,-8,-1,-2,-10.07
2350,4220658509,1,2,1,-1,1,-6.68
2351,4217115968,1,2,5,1,0,13.93
2352,4214296369,0,-5,-15,-3,0,-3.35
2353,4213549712,1,5,11,1,0,6.9
2354,4213178782,0,-2,-6,1,-2,-16.42
2355,4212942575,1,2,4,0,-2,6.04
2356,4212752364,1,2,1,0,0,0.27
2357,4212631675,1,-1,2,1,2,8.13
2358,4212455216,1,3,6,1,2,8.78
2359,4212149932,1,6,11,-2,2,-17.58
2360,4212122883,1,-3,-4,-1,-1,2.28
2361,4212085537,0,-2,-6,2,1,5.94
2362,4208680591,1,2,5,0,0,-3.45
2363,4208434155,0,-2,-6,1,-2,10.42
2364,4208187380,1,2,1,2,2,-0.35
2365,4208097356,0,-7,-10,0,-2,-4.45
2366,4207988713,0,-5,-7,-2,0,4.76
2367,4207922505,1,1,3,2,0,-10.55
2368,4207675241,1,2,8,0,-2,-15.12
2369,4207495863,1,2,3,0,0,10.76
2370,4205878746,1,0,-1,0,0,-0.75
2371,4205822604,0,-6,-13,-2,0,-22.54
2372,4205514662,1,4,6,1,2,-12.23
2373,4205466002,1,2,3,-2,0,15.39
2374,4205383524,1,3,8,1,1,-3.55
2375,4203839375,1,1,4,1,2,14.3
2376,4203786779,0,-11,-20,-3,-2,2.77
2377,4203687895,1,5,5,-2,0,1.58
2378,4203170213,0,-2,-2,0,-2,-9.87
2379,4203104324,1,4,0,0,0,-28.88
2380,4203013255,0,1,-5,1,2,-3.14
2381,4202924207,0,-2,-6,-1,0,-19.04
2382,4202726457,0,1,0,3,0,0.21
2383,4202731915,1,2,9,1,0,1.75
2384,4202540162,0,0,0,-1,0,-3.22
2385,4201656668,1,1,5,1,0,-1.63
2386,4200042241,0,-1,-5,0,0,0.75
2387,4198547900,1,3,11,2,0,-8.67
2388,4255792859,1,2,5,3,-1,-5.08
2389,4254344439,1,4,15,0,2,-0.35
2390,4252666084,1,1,9,1,0,-10.2
2391,4251895957,1,-1,-2,0,-1,-1.76
2392,4249535054,1,3,9,1,2,7.54
2393,4248876958,0,1,-1,0,-1,-4.74
2394,4248425770,1,2,6,1,2,12.84
2395,4247406440,0,-4,-8,-1,-2,8.8
2396,4247400708,1,3,2,0,-2,-4.08
2397,4246080623,0,1,0,0,-1,0.05
2398,4245474263,1,7,10,2,2,-4.43
2399,4245338139,1,1,-2,2,-1,3.56
2400,4245340608,1,3,8,1,2,5.07
2401,4244470416,0,0,2,-1,0,-10.53
2402,4242289284,0,-2,-6,-2,0,-0.83
2403,4241868520,0,-3,-11,-2,-2,-1.28
2404,4239009146,0,-2,-8,-3,-1,-1.25
2405,4238850995,1,-1,-6,0,-1,16.09
2406,4237647393,0,-4,-10,-1,0,-14.1
2407,4237116046,0,0,-2,-2,-1,3.67
2408,4236979601,1,3,3,0,2,16.14
2409,4236920350,1,5,13,0,1,-6.64
2410,4235924037,0,-1,-1,1,-2,2.48
2411,4235645877,0,-3,-10,0,-1,1.13
2412,4235481325,0,-4,-16,-3,-2,6.51
2413,4235078471,0,-1,0,-1,-1,-8.1
2414,4234916488,1,0,0,0,0,0.39
2415,4233042631,1,2,4,0,0,-8.06
2416,4232937405,1,3,12,0,0,13.18
2417,4232758951,1,0,2,1,0,4.04
2418,4231501748,1,9,23,1,2,-4.34
2419,4231257809,1,-1,3,0,-1,-11.78
2420,4227818926,0,-7,-11,-2,-1,14.98
2421,4227444134,0,-3,-9,-1,-2,10.65
2422,4227511121,0,-1,-6,-1,-1,-2.37
2423,4227295467,1,4,10,6,2,-7.64
2424,4227236637,0,-6,-4,-1,-2,21.5
2425,4226254100,1,3,7,0,1,-14.6
2426,4223235509,0,-4,-4,-1,-2,-6.35
2427,4218416577,1,-2,-4,-2,0,11.39
2428,4218325488,1,3,4,2,0,24.13
2429,4217143687,0,-7,-13,-3,-2,1.21
2430,4216265392,1,5,10,0,1,10.63
2431,4254829980,0,1,-1,-2,0,5.41
2432,4249782460,0,-6,-13,-3,-1,-3.17
2433,4249668755,1,0,1,0,-2,-1.47
2434,4249599896,1,2,5,0,0,10.38
2435,4249515830,0,-4,-19,0,-1,3.13
2436,4243764002,0,-1,-2,0,1,-0.61
2437,4242001284,1,2,0,0,2,10.62
2438,4241897319,1,2,4,-1,2,4.46
2439,4241871672,1,0,-1,1,-2,1.69
2440,4241785474,0,-4,-10,-2,-1,-4.39
2441,4241383863,0,-1,-3,0,-2,-14.93
2442,4240366819,0,-4,-2,-4,0,5.41
2443,4240340098,1,1,7,0,2,1.41
2444,4240239122,0,1,2,2,-1,-2.39
2445,4239911481,1,7,25,2,0,11.27
2446,4231096589,1,5,1,-2,2,0.89
2447,4227503818,0,-8,-15,-4,1,4.37
2448,4227510764,0,0,5,-1,-2,-5.58
2449,4220890876,1,3,6,2,1,-7.78
2450,4208458885,1,-1,-2,0,-2,18.09
2451,4208196149,0,1,0,1,1,-5.62
2452,4208088247,0,-2,-6,0,2,1.78
2453,4208091006,1,-1,2,-1,-2,11.62
2454,4206650907,1,3,9,1,-1,5.52
2455,4205630165,1,-1,-3,0,-2,11.98
2456,4205447296,0,-4,-6,-2,-1,8.2
2457,4205410269,0,-8,-17,-7,-2,3.05
2458,4205330736,1,6,10,2,0,-5.13
2459,4188827920,1,0,1,-2,-1,3.66
2460,4181574438,0,-2,-4,-1,0,-16.17
2461,4181244491,0,1,1,2,-1,23.17
2462,4177053917,0,-1,-4,2,0,2.74
2463,4177040719,0,0,2,1,-2,-5.28
2464,4176915789,1,1,0,1,-2,10.18
2465,4176733027,1,2,2,-2,-2,-8.77
2466,4176535784,0,-2,-1,-1,1,-0.47
2467,4176468706,0,-8,-13,-5,-1,-14.37
2468,4176395195,0,1,2,-1,-2,5.42
2469,4161528236,0,-6,-6,0,-2,13.66
2470,4161487247,1,6,10,4,1,-17.37
2471,4161510475,1,4,8,0,-2,17.7
2472,4149060862,0,-5,-10,-2,-2,-6.66
2473,4146054025,0,-3,-1,-2,-2,5.98
2474,4145971882,0,-3,-2,1,-2,-6.88
2475,4144143591,0,2,-1,1,-1,11.19
2476,4144083655,1,5,11,3,0,-5.02
2477,4139507833,0,-4,0,0,-1,-6.99
2478,4137780337,0,0,-2,-1,-2,-9.54
2479,4137697222,1,5,6,1,1,-14.85
2480,4256874917,0,-1,-1,-1,-2,9.37
2481,4255704573,0,-6,-8,-3,-2,-13.7
2482,4255293653,1,4,-2,1,0,-1.69
2483,4255143785,0,-5,-10,0,-1,-11.22
2484,4255043405,1,0,5,0,2,-0.8
2485,4254368567,1,6,11,-2,0,-7.07
2486,4253700923,0,-4,-8,-1,1,-5.48
2487,4252706768,1,0,1,0,-1,8.8
2488,4252519646,0,-1,-5,-1,-1,-9.19
2489,4250727783,0,-1,-3,-1,-1,-2.02
2490,4250663126,1,6,22,2,0,0
2491,4249722762,0,-2,-6,-1,0,-19.61
2492,4249478097,1,10,26,2,1,-2.02
2493,4249006515,1,10,16,2,1,-19.48
2494,4246857899,1,4,5,0,1,4.59
2495,4245726797,1,1,11,-3,1,-2.44
2496,4245505922,0,2,1,-1,-2,12.16
2497,4242755559,0,-6,-15,-1,-1,4.19
2498,4241567420,1,4,9,1,2,13.66
2499,4241571040,0,-6,-13,-1,-2,9.59
2500,4241005712,1,3,15,1,1,-1.96
2501,4240787742,0,-4,-5,-2,-1,-3.47
2502,4240413827,0,0,-2,-1,2,-3.67
2503,4240104484,1,8,16,1,1,21.1
2504,4237858846,0,-3,-10,-3,1,11.21
2505,4254962773,1,0,1,0,1,-16.99
2506,4252573981,1,7,21,3,0,1.56
2507,4248399400,1,2,3,1,-1,6.67
2508,4248113867,1,4,2,2,1,5.09
2509,4247318488,1,0,2,0,-1,-12.87
2510,4240462562,0,-6,-13,-4,-2,12.56
2511,4239316730,0,2,1,1,2,-7.64
2512,4234553704,0,-3,-11,0,0,5.34
2513,4234311642,1,3,12,0,0,-7.11
2514,4222956594,0,-5,-11,-3,-2,3.11
2515,4222877157,0,-3,1,0,-1,-5.13
2516,4220969103,1,5,10,3,-1,25.21
2517,4218495946,1,-4,-9,-1,0,5.67
2518,4213972567,1,-1,4,0,0,9.06
2519,4213828618,1,2,4,-1,0,-0.4
2520,4213597196,0,2,-7,-2,-2,4.13
2521,4213562211,1,1,6,1,2,-12.54
2522,4213486346,1,4,7,-2,1,-9.21
2523,4208032687,0,1,5,0,0,5.02
2524,4207677610,0,-4,-5,0,-2,-7.2
2525,4228487734,1,1,6,1,-1,-14.79
2526,4227419989,1,2,4,2,-1,2.74
2527,4227384482,1,2,2,1,1,-1.24
2528,4227342011,0,-3,-9,-2,0,20.53
2529,4225218382,1,0,9,-2,0,4.19
2530,4225178142,0,-5,-9,-1,-1,-6.62
2531,4225191067,0,-2,2,-1,0,6.15
2532,4225026620,0,0,3,-1,1,-6.81
2533,4225032030,0,-9,-14,-3,-2,2.72
2534,4224953513,1,-1,2,-1,0,7.85
2535,4224757462,0,-1,-5,-2,-2,9.88
2536,4222922522,1,2,-1,-3,1,4.2
2537,4222813781,1,-2,1,-1,2,7
2538,4222776904,0,-1,1,0,-1,-2.78
2539,4222629725,0,2,1,1,1,6.25
2540,4222682851,0,-6,-13,-3,-2,-4.54
2541,4221252676,1,0,-5,-2,0,5.01
2542,4218541915,0,-6,-11,-2,1,3.5
2543,4218349603,1,-3,-5,-2,-1,6.92
2544,4218356186,0,-3,0,0,0,9.14
2545,4218287018,1,-2,-7,-1,-2,4.48
2546,4218178209,0,-11,-24,-4,-2,-5.02
2547,4218088572,0,2,-3,-1,-2,-3.7
2548,4217516978,0,5,14,0,0,2.56
2549,4217394778,0,-3,-9,-3,-2,2.51
2550,4217283529,1,-1,6,-2,1,-9.91
2551,4217247382,1,1,2,3,-1,-1.3
2552,4216984923,0,0,-5,-2,0,-22.19
2553,4216876613,0,-5,-9,0,-2,-3.81
2554,4216826170,1,-3,1,0,-1,-11.18
2555,4216752359,1,7,11,3,1,1.06
2556,4216511888,0,-2,-7,-2,-2,11.49
2557,4216071834,0,-1,-3,-1,2,-0.06
2558,4215957905,0,2,-1,0,-1,-3.61
2559,4215922318,0,0,3,1,0,-0.4
2560,4215822363,1,4,5,-2,2,-5.02
2561,4215725846,0,-5,-12,-1,-1,-14.99
2562,4215658828,0,-2,-4,0,1,-3.62
2563,4215693610,0,-10,-18,-6,-1,28.37
2564,4215562605,0,-2,-1,0,-2,-4.71
2565,4215464185,1,6,9,3,2,-7.84
2566,4215276319,0,-2,-4,-1,-2,-0.36
2567,4214985269,1,1,0,1,-1,4.64
2568,4214837586,0,-6,-13,-2,1,-0.27
2569,4214800484,0,0,-3,-4,-2,-13.21
2570,4214449487,0,0,-1,1,1,14.21
2571,4214357894,1,1,-2,-2,0,0.74
2572,4214392638,0,-1,-7,-2,-1,-5.03
2573,4214297703,1,-1,-5,-2,-1,7.12
2574,4214293622,1,3,6,-1,1,-19.73
2575,4213595388,0,-1,-5,-2,-2,-10.71
2576,4213591883,1,6,10,2,2,-7.34
2577,4213457343,1,3,12,4,1,-3.13
2578,4213422438,0,-7,-9,-4,-1,2.76
2579,4213391537,1,0,0,-1,-2,-1.39
2580,4213275582,0,-12,-17,-3,-1,5.05
2581,4213195948,0,-6,-15,-2,-1,-8.8
2582,4213044596,0,-6,-7,-5,0,4.73
2583,4212936143,1,0,3,1,2,0.08
2584,4212789663,1,4,0,3,-1,-4.87
2585,4212782294,0,-2,-1,0,-1,-21.72
2586,4212447741,1,-1,-7,-3,1,5.75
2587,4212450915,0,1,-3,0,-2,2.98
2588,4212203647,1,8,15,2,2,-4.08
2589,4211665548,1,1,0,0,-1,9.09
2590,4211621291,0,-3,-8,-2,1,4.97
2591,4211497403,0,-8,-10,-3,-2,4.21
2592,4211530292,0,1,2,1,-1,11.77
2593,4247414319,1,2,0,0,-2,0
2594,4247319019,0,-2,-5,-1,1,15.34
2595,4247240625,0,-4,-7,-2,-2,3.28
2596,4224002072,1,1,5,2,1,-10.99
2597,4222896411,0,0,-3,-1,-1,-3.93
2598,4222971914,1,4,4,1,2,15.74
2599,4222771217,0,-5,-11,-2,-2,-5.73
2600,4221005908,1,0,-3,0,-1,-8.54
2601,4218557885,0,-13,-2,-5,-1,11.94
2602,4210499739,0,-4,-4,-2,-2,-3.34
2603,4209376917,0,-1,-2,-2,-2,4.16
2604,4208866434,1,-2,0,0,-1,15.42
2605,4193131996,1,-1,0,0,0,8.64
2606,4192942276,0,-3,-8,-2,-2,-2.4
2607,4181712599,1,-1,3,1,-2,5.53
2608,4181239882,1,4,10,1,2,10.29
2609,4181222725,0,-7,-12,-3,0,-1.58
2610,4181163281,0,0,1,1,0,2.14
2611,4256735271,1,13,15,5,1,2.75
2612,4255015472,0,-1,0,0,0,4.31
2613,4253635725,1,-1,0,2,-1,5.09
2614,4252869293,1,6,15,3,1,-7.21
2615,4252875908,1,9,14,6,1,10.67
2616,4252822478,0,2,9,2,1,15.97
2617,4252628301,1,1,-2,-1,1,-3.67
2618,4252580101,1,2,2,-1,1,9.97
2619,4251389808,1,8,19,2,0,18.05
2620,4251392562,1,4,11,2,0,-20.7
2621,4250964031,1,4,13,2,0,7.13
2622,4250663670,0,-3,-7,-8,-1,-3.4
2623,4250640127,1,-1,-9,6,1,17.15
2624,4249796371,0,-6,-10,1,0,-4.88
2625,4249132568,0,-2,-14,-4,0,1.03
2626,4247287145,1,1,-3,-1,-1,-4.19
2627,4247252963,0,-1,-1,1,1,11.35
2628,4246835621,0,3,7,-2,1,10.15
2629,4246066344,0,-6,-20,-2,0,-8.61
2630,4245448714,0,-3,-4,-2,0,14.21
2631,4242839161,1,-1,0,0,0,3.99
2632,4242699272,0,1,6,2,0,-5.17
2633,4242548173,0,2,5,3,-2,7.2
2634,4242550101,1,3,5,-2,-1,7.12
2635,4241993506,0,-8,-11,-3,-1,9.46
2636,4241838745,0,-4,-12,-4,0,15.84
2637,4241751342,1,3,-1,3,2,-7.33
2638,4241619099,0,-1,-4,-1,-2,-2.44
2639,4241550659,1,6,9,1,0,-7.04
2640,4240408624,0,-1,-1,1,2,1.25
2641,4238663684,0,0,5,0,0,7.52
2642,4237017428,0,-2,-10,-2,0,15.42
2643,4236306754,1,2,5,0,0,2.35
2644,4236283708,0,-1,3,-3,0,1.12
2645,4236219546,1,0,0,1,0,-5.94
2646,4235862266,0,-8,-26,-5,0,-6.35
2647,4235832895,1,7,12,1,1,-14.68
2648,4234065805,1,5,15,4,0,2.26
2649,4231981632,0,-3,-11,-4,0,4.96
2650,4231202803,0,-5,-6,-4,0,-12.8
2651,4230877572,0,-4,-10,-3,0,-0.26
2652,4230145073,1,2,3,2,0,7.7
2653,4255691503,1,10,21,4,1,1.34
2654,4255374634,0,-2,-7,-2,-1,-12.88
2655,4255144997,0,-3,-8,-1,2,-11.04
2656,4255083421,0,0,-2,-1,0,-4.52
2657,4252893739,1,6,16,1,0,14.73
2658,4251349551,0,-7,-9,-3,-2,0.55
2659,4251269943,0,0,-3,-1,0,17.87
2660,4248818329,0,-5,-5,0,2,-5.77
2661,4248652254,0,-8,-15,-2,-1,-10.8
2662,4245787270,1,0,2,1,-2,-9.22
2663,4245634403,1,8,17,2,1,-4.75
2664,4244355262,1,0,0,1,-1,-2.08
2665,4244164707,0,6,8,3,0,-15.67
2666,4244080547,0,-1,-3,0,-1,9.11
2667,4243879545,1,1,5,1,2,-12.11
2668,4243586345,1,0,-8,-2,0,10.45
2669,4242712245,1,1,3,1,-1,-0.9
2670,4241724168,1,-1,-3,-2,1,13.22
2671,4241670068,0,-9,-24,-3,1,-4.09
2672,4238992186,1,0,4,-1,0,-13
2673,4238232831,0,-2,-7,0,-2,0.56
2674,4236289744,0,-1,1,-3,-2,-8.19
2675,4236296415,0,-5,-15,-3,-2,-8.79
2676,4235030966,1,0,2,-1,0,11.45
2677,4234902216,1,3,4,-1,1,10.09
2678,4234804932,0,-1,-5,-2,0,7.92
2679,4234688861,1,3,10,2,0,7.8
2680,4234661128,1,1,3,0,-2,7.02
2681,4234565343,0,-3,-7,-1,-2,-2.98
2682,4231208759,0,-4,-4,-1,-1,2.7
2683,4230985100,1,0,-1,2,0,10.6
2684,4230191825,1,1,4,2,1,7.32
2685,4229985308,0,-6,-14,-1,-2,-2.67
2686,4229554397,0,5,7,2,0,-5.58
2687,4227483427,1,5,10,3,0,2.42
2688,4226399366,0,-6,-13,-2,0,5.54
2689,4226082765,0,0,-2,0,2,10.2
2690,4223638081,0,0,1,-1,1,-4.94
2691,4218534936,0,-1,-2,-1,-2,13.11
2692,4218481340,0,-5,-3,-1,-1,5.8
2693,4217298080,0,-3,-16,-1,0,-4.36
2694,4212180910,0,-2,-10,-3,0,-7.34
2695,4212105404,1,0,3,-1,-2,3.4
2696,4211636465,1,0,4,1,0,-2.27
2697,4211620824,0,-4,-9,-2,-2,7.79
2698,4207951502,1,2,4,1,1,-18.42
2699,4207007504,0,1,11,1,0,-2.9
2700,4207001173,0,4,6,0,1,12.29
2701,4206906491,0,1,7,3,0,-0.31
2702,4206806999,0,-9,-9,-5,1,-1.34
2703,4206642354,1,1,2,2,2,-1.63
2704,4206401059,0,-9,-16,-4,-2,-1.35
2705,4206017848,1,3,3,1,-2,0.26
2706,4205938021,0,-7,-14,-2,0,1.48
2707,4204179511,1,4,3,-1,2,7.9
2708,4203889067,1,5,14,1,-1,-7.13
2709,4203197335,1,1,3,1,0,-20.04
2710,4201137448,0,0,-9,-2,0,-2
2711,4200927670,0,-5,-8,-3,-1,-10.9
2712,4196936143,1,1,4,1,0,5.82
2713,4196266416,0,0,1,-3,1,-16.55
2714,4196270035,0,-13,-19,-7,-1,0
2715,4255795711,0,-3,-9,-2,-2,11.91
2716,4245449218,0,-4,-7,-1,-1,16.43
2717,4238471874,0,-5,-5,-3,-1,-5.08
2718,4220978214,0,0,1,-2,-2,-4.87
2719,4216814414,0,-5,-8,-2,0,-0.06
2720,4205903262,0,-3,-7,-1,-1,-14.91
2721,4200408338,1,7,10,4,2,3.9
2722,4197282194,1,1,3,0,2,-0.64
2723,4197071577,0,0,2,0,2,-9.59
2724,4183357814,1,2,6,1,-1,-0.94
2725,4183180179,1,1,4,1,1,16.82
2726,4173705017,1,0,2,-1,1,1.42
2727,4173584734,1,2,-3,1,-1,4.06
2728,4173524413,0,0,2,-1,0,1.91
2729,4172265664,1,1,0,2,0,-8.91
2730,4164807431,1,2,6,2,2,-16.67
2731,4149169539,1,6,14,2,2,8.53
2732,4140400175,1,3,12,-1,0,-13.41
2733,4135422684,0,-4,-8,-2,-1,16.76
2734,4132118074,1,-2,1,0,-2,14.91
2735,4131181755,1,-3,0,-1,-2,1.4
2736,4130976526,1,1,7,1,0,4.65
2737,4130694146,0,0,1,0,0,-6.49
2738,4130596099,1,1,2,-1,2,-5.15
2739,4130212341,1,2,0,-1,0,0.57
2740,4130155651,0,-3,-2,-2,-1,-2.77
2741,4130111206,1,3,8,1,2,-13.71
2742,4130061665,0,1,3,-1,1,3.72
2743,4129365664,0,0,0,0,0,2.71
2744,4129074602,1,-1,-2,0,1,13.07
2745,4128549096,1,6,14,0,1,-13.38
2746,4127938230,1,0,3,1,2,-0.58
2747,4127509160,0,-6,-8,-1,0,-3
2748,4127338750,0,-5,-19,-3,-2,15.69
2749,4127269228,1,4,11,2,1,10.61
2750,4127061496,0,-17,-14,-9,0,6.73
2751,4123560494,0,5,10,0,0,-0.28
2752,4123170687,1,4,4,-1,2,-19.16
2753,4122428305,0,-3,-7,1,-1,-4.9
2754,4116437323,1,5,6,0,1,2.72
2755,4116420947,1,0,1,0,-2,-9.55
2756,4116204653,1,2,3,1,1,-11.97
2757,4115928624,0,-4,-7,1,0,-1.84
2758,4115724335,0,-4,-9,1,-1,2.98
2759,4115435875,1,-2,-9,-2,0,11.74
2760,4115406911,0,-9,-18,-4,-2,11.66
2761,4115253493,0,-5,-5,1,1,-4.26
2762,4115173143,1,5,13,4,2,-6.54
2763,4114823744,1,3,7,3,1,5.23
2764,4114800165,1,7,16,3,1,11.67
2765,4112351479,0,-5,-18,-1,2,-0.44
2766,4112299758,0,-16,-20,8,-2,-21.31
2767,4112318548,0,0,-20,2,3,12.96
2768,4112279087,0,-12,-15,-8,-2,0.03
2769,4112307387,0,-10,-38,-8,-3,-2.28
2770,4112335853,0,-2,-4,-3,-1,-2.86
2771,4255812467,0,-5,-9,-2,-1,8.25
2772,4253282522,1,6,10,0,2,-11.56
2773,4252536055,1,4,8,1,2,3.18
2774,4252481330,1,2,4,1,1,4.49
2775,4250538005,1,-2,0,0,-2,-0.22
2776,4247205555,1,0,2,-2,0,-4.62
2777,4242286521,1,2,5,2,0,-2.61
2778,4241905757,0,-9,-13,-5,-1,-5.67
2779,4241921593,1,0,8,-3,2,1.57
2780,4241692650,0,-3,-2,-1,-1,-4.08
2781,4240442594,1,-6,-7,-1,0,-5.97
2782,4236199031,0,3,0,0,-2,-6.85
2783,4235947497,1,0,-3,-1,-1,16.43
2784,4235119423,1,-2,-4,1,0,-4.93
2785,4235041263,0,-3,-3,-2,-2,-1.28
2786,4232726889,0,-5,-11,-4,-2,-2.67
2787,4230835112,1,2,1,2,-2,-10.75
2788,4228880005,1,5,7,2,2,-12.89
2789,4226260877,0,-2,-3,-1,-1,-11.35
2790,4218213005,0,-3,-10,-3,-1,-12.72
2791,4218193535,0,-5,-10,-2,-1,15.54
2792,4215941067,0,-3,-3,0,0,16.64
2793,4215815642,1,0,2,1,-1,8.28
2794,4214178836,0,-3,-2,-1,0,-9.42
2795,4213840155,0,-3,-12,-2,-2,-1.41
2796,4213593680,0,-6,-9,-3,-2,-7.34
2797,4211598101,0,0,-2,-1,-1,6.14
2798,4211583784,0,-2,-4,-1,-2,11.6
2799,4211529735,1,8,18,4,2,-14.43
2800,4211501749,1,-3,-12,-1,2,11.04
2801,4206523241,0,-8,-13,-4,-2,-11.15
2802,4206185793,0,0,3,-1,-1,4.49
2803,4206036866,0,-4,-10,-3,0,-6.34
2804,4205945390,1,2,8,0,1,-0.02
2805,4204883620,0,0,1,0,1,10.5
2806,4204709961,1,9,18,5,1,10.89
2807,4204655308,1,2,0,2,0,-18.52
2808,4204558045,0,-4,-8,-2,-2,-6.48
2809,4204398693,1,-2,-7,0,0,7.2
2810,4204318626,1,2,0,1,2,5.36
2811,4204370120,1,1,0,-3,0,-0.91
2812,4204260745,1,3,10,-1,0,6.03
2813,4204180250,0,-5,-3,-1,-2,-10.18
2814,4203999738,1,1,1,0,-2,18.76
2815,4199382462,1,8,15,0,1,-12.24
2816,4197515454,1,2,4,-1,0,7.17
2817,4195398257,0,0,-4,-1,-2,3.22
2818,4195393616,1,8,6,0,1,-7.98
2819,4189151408,0,-5,-6,2,-1,5.66
2820,4188781420,0,-1,-4,-2,-1,13.56
2821,4188764195,0,-3,-3,0,-2,9.1
2822,4188740141,1,11,20,1,1,-1.58
2823,4187603701,1,-5,-5,-2,-1,-4.29
2824,4186400156,0,-2,-5,0,2,-12.7
2825,4186325426,1,4,11,-3,1,13.07
2826,4185133318,0,0,2,-1,0,-19.16
2827,4184651194,1,1,-1,-1,-2,6.07
2828,4183805971,1,2,3,0,-2,-15.31
2829,4183802761,1,3,8,2,2,-17.41
2830,4183748080,0,-3,-3,-1,-1,5.29
2831,4183695074,0,-3,-3,-1,-2,-9.42
2832,4183663115,1,-1,-4,-2,-1,-3.12
2833,4180935737,1,3,8,3,2,-3.31
2834,4179681971,1,3,5,-1,2,0
2835,4255303448,0,0,-6,-1,-1,-0.61
2836,4250768707,0,1,12,-3,0,5.13
2837,4247202423,0,-6,-14,-2,-2,-12.52
2838,4247096950,0,-9,-12,-2,-1,-16.16
2839,4241536958,1,11,21,4,1,-7.65
2840,4240705476,1,2,6,-2,-1,-5.47
2841,4240632863,1,-2,0,-1,-1,5.69
2842,4240229706,1,-1,-2,-1,1,6.85
2843,4236372792,0,1,-3,-3,-1,1.18
2844,4236085475,1,-2,-2,1,0,-11.02
2845,4234370331,0,-2,-4,-3,-2,-15.06
2846,4234301905,0,-2,-14,-1,-1,-2.31
2847,4227494698,0,0,-3,0,0,-15.66
2848,4225229451,1,7,21,2,0,-4.79
2849,4222701727,0,-3,-3,-1,0,-5.86
2850,4220109857,0,-4,-2,-2,0,-2.94
2851,4216790089,0,0,2,-1,-2,-9.29
2852,4214072306,1,6,15,2,0,0.35
2853,4214091578,0,-2,-3,0,0,-3.77
2854,4211705980,1,-1,-4,2,2,-6.35
2855,4211701138,1,3,4,0,2,0.45
2856,4211416006,1,1,4,1,-1,-5.7
